Row ID;Order Date;Ship Date;Country;State;Product ID;Category;Product Name;Sales;Quantity;Discount;Profit
3873;23/10/2015;27/10/2015;United States;California;FUR-CH-10001854;Furniture;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;842,352;3;0,2;42,1176
3874;5/9/2016;7/9/2016;United States;Tennessee;OFF-EN-10001099;Office Supplies;Staple envelope;23,472;3;0,2;7,6284
3875;5/9/2016;7/9/2016;United States;Tennessee;OFF-BI-10001597;Office Supplies;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";86,058;7;0,7;-63,1092
3876;5/9/2016;7/9/2016;United States;Tennessee;TEC-PH-10002660;Technology;Nortel Networks T7316 E Nt8 B27;108,784;2;0,2;6,799
3877;5/9/2016;7/9/2016;United States;Tennessee;OFF-PA-10000327;Office Supplies;Xerox 1971;10,272;3;0,2;3,21
3878;28/10/2016;2/11/2016;United States;Florida;OFF-BI-10001191;Office Supplies;Canvas Sectional Post Binders;38,19;5;0,7;-26,733
3879;5/4/2014;7/4/2014;United States;Illinois;OFF-ST-10003455;Office Supplies;Tenex File Box, Personal Filing Tote with Lid, Black;49,632;4;0,2;3,7224
3880;5/4/2014;7/4/2014;United States;Illinois;OFF-ST-10001031;Office Supplies;Adjustable Personal File Tote;52,096;4;0,2;3,9072
3881;15/6/2015;20/6/2015;United States;Arizona;OFF-PA-10002245;Office Supplies;Xerox 1895;9,568;2;0,2;2,99
3882;15/6/2015;20/6/2015;United States;Arizona;OFF-ST-10004804;Office Supplies;"Belkin 19"" Vented Equipment Shelf, Black";82,368;2;0,2;-19,5624
3883;15/6/2015;20/6/2015;United States;Arizona;FUR-FU-10004904;Furniture;"Eldon ""L"" Workstation Diamond Chairmat";364,704;6;0,2;-36,4704
3884;15/6/2015;20/6/2015;United States;Arizona;FUR-FU-10002396;Furniture;DAX Copper Panel Document Frame, 5 x 7 Size;40,256;4;0,2;11,0704
3885;5/7/2014;12/7/2014;United States;Tennessee;OFF-AR-10002833;Office Supplies;Newell 322;4,368;3;0,2;0,3822
3886;29/1/2017;2/2/2017;United States;Illinois;OFF-BI-10001072;Office Supplies;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;12,128;4;0,8;-20,6176
3887;3/3/2016;8/3/2016;United States;Indiana;TEC-PH-10003171;Technology;Plantronics Encore H101 Dual Earpieces Headset;134,85;3;0;37,758
3888;2/6/2014;6/6/2014;United States;Georgia;OFF-AR-10004511;Office Supplies;Sanford Colorific Scented Colored Pencils, 12/Pack;8,56;2;0;2,6536
3889;2/6/2014;6/6/2014;United States;Georgia;TEC-PH-10001425;Technology;Mophie Juice Pack Helium for iPhone;239,97;3;0;67,1916
3890;2/6/2014;6/6/2014;United States;Georgia;OFF-ST-10001490;Office Supplies;Hot File 7-Pocket, Floor Stand;356,94;2;0;107,082
3891;24/11/2016;30/11/2016;United States;California;TEC-AC-10003033;Technology;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659,9;2;0;217,767
3892;24/11/2016;30/11/2016;United States;California;FUR-CH-10001394;Furniture;Global Leather Executive Chair;1684,752;6;0,2;210,594
3893;24/11/2016;30/11/2016;United States;California;TEC-AC-10000420;Technology;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;559,92;8;0;190,3728
3894;10/11/2016;14/11/2016;United States;Texas;TEC-AC-10004901;Technology;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ;279,944;7;0,2;48,9902
3895;22/11/2014;28/11/2014;United States;Illinois;OFF-BI-10002571;Office Supplies;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";9,98;5;0,8;-16,467
3896;1/5/2017;5/5/2017;United States;Arkansas;TEC-AC-10002331;Technology;Maxell 74 Minute CDR, 10/Pack;48,9;5;0;18,093
3897;7/12/2017;12/12/2017;United States;Texas;OFF-FA-10000611;Office Supplies;Binder Clips by OIC;3,552;3;0,2;1,2432
3898;7/12/2017;12/12/2017;United States;Texas;OFF-PA-10000304;Office Supplies;Xerox 1995;15,552;3;0,2;5,4432
3899;30/11/2017;4/12/2017;United States;Texas;OFF-FA-10000611;Office Supplies;Binder Clips by OIC;2,368;2;0,2;0,8288
3900;7/12/2017;9/12/2017;United States;Ohio;TEC-AC-10002567;Technology;Logitech G602 Wireless Gaming Mouse;127,984;2;0,2;25,5968
3901;3/1/2015;8/1/2015;United States;Texas;OFF-PA-10001937;Office Supplies;Xerox 21;10,368;2;0,2;3,6288
3902;14/11/2015;20/11/2015;United States;Pennsylvania;TEC-AC-10001090;Technology;Micro Innovations Wireless Classic Keyboard with Mouse;47,984;2;0,2;-1,1996
3903;2/10/2015;7/10/2015;United States;California;OFF-ST-10000943;Office Supplies;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;270,34;14;0;75,6952
3904;5/4/2015;10/4/2015;United States;Pennsylvania;OFF-AP-10004036;Office Supplies;Bionaire 99.97% HEPA Air Cleaner;98,112;7;0,2;18,396
3905;5/4/2015;10/4/2015;United States;Pennsylvania;OFF-ST-10003816;Office Supplies;Fellowes High-Stak Drawer Files;563,808;4;0,2;21,1428
3906;5/4/2015;10/4/2015;United States;Pennsylvania;OFF-BI-10002072;Office Supplies;Cardinal Slant-D Ring Binders;10,428;4;0,7;-6,952
3907;5/4/2015;10/4/2015;United States;Pennsylvania;FUR-FU-10001468;Furniture;Tenex Antistatic Computer Chair Mats;547,136;4;0,2;-68,392
3908;5/4/2015;10/4/2015;United States;Pennsylvania;TEC-PH-10000347;Technology;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;14,85;5;0,4;-3,2175
3909;5/4/2015;10/4/2015;United States;Pennsylvania;TEC-PH-10002844;Technology;Speck Products Candyshell Flip Case;41,988;2;0,4;-9,7972
3910;5/4/2015;10/4/2015;United States;Pennsylvania;FUR-FU-10001037;Furniture;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;7,584;1;0,2;2,37
3911;5/4/2015;10/4/2015;United States;Pennsylvania;FUR-BO-10004218;Furniture;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;352,45;5;0,5;-211,47
3912;5/6/2017;6/6/2017;United States;Texas;TEC-PH-10001619;Technology;LG G3;470,376;3;0,2;52,9173
3913;18/9/2017;25/9/2017;United States;New York;OFF-PA-10001639;Office Supplies;Xerox 203;19,44;3;0;9,3312
3914;18/9/2017;25/9/2017;United States;New York;FUR-FU-10002268;Furniture;Ultra Door Push Plate;9,82;2;0;3,2406
3915;18/7/2017;23/7/2017;United States;Arizona;FUR-TA-10001932;Furniture;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";801,6;5;0,5;-448,896
3916;18/7/2017;23/7/2017;United States;Arizona;FUR-CH-10004218;Furniture;Global Fabric Manager's Chair, Dark Gray;161,568;2;0,2;10,098
3917;18/7/2017;23/7/2017;United States;Arizona;OFF-PA-10000246;Office Supplies;Riverleaf Stik-Withit Designer Note Cubes;16,096;2;0,2;5,2312
3918;18/7/2017;23/7/2017;United States;Arizona;OFF-BI-10003350;Office Supplies;Acco Expandable Hanging Binders;7,656;4;0,7;-6,1248
3919;18/7/2017;23/7/2017;United States;Arizona;FUR-CH-10000513;Furniture;High-Back Leather Manager's Chair;311,976;3;0,2;-42,8967
3920;1/12/2015;7/12/2015;United States;Virginia;OFF-ST-10001321;Office Supplies;Decoflex Hanging Personal Folder File, Blue;61,68;4;0;16,6536
3921;1/12/2015;7/12/2015;United States;Virginia;OFF-BI-10004233;Office Supplies;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";63,96;4;0;30,7008
3922;28/6/2016;2/7/2016;United States;Illinois;TEC-PH-10001299;Technology;Polycom CX300 Desktop Phone USB VoIP phone;359,976;3;0,2;35,9976
3923;28/8/2017;1/9/2017;United States;Illinois;OFF-PA-10002479;Office Supplies;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);25,344;6;0,2;7,92
3924;28/8/2017;1/9/2017;United States;Illinois;OFF-PA-10001461;Office Supplies;HP Office Paper (20Lb. and 87 Bright);26,72;5;0,2;9,352
3925;17/9/2014;21/9/2014;United States;Washington;OFF-ST-10004963;Office Supplies;Eldon Gobal File Keepers;30,28;2;0;1,2112
3926;17/9/2014;21/9/2014;United States;Washington;OFF-ST-10000943;Office Supplies;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;57,93;3;0;16,2204
3927;17/9/2014;21/9/2014;United States;Washington;FUR-FU-10004671;Furniture;"Executive Impressions 12"" Wall Clock";35,34;2;0;13,4292
3928;17/9/2014;21/9/2014;United States;Washington;OFF-BI-10002735;Office Supplies;GBC Prestige Therm-A-Bind Covers;137,24;5;0,2;46,3185
3929;14/3/2016;17/3/2016;United States;Texas;FUR-BO-10004409;Furniture;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;241,332;5;0,32;-14,196
3930;14/3/2016;17/3/2016;United States;Texas;OFF-PA-10001934;Office Supplies;Xerox 1993;5,184;1;0,2;1,8792
3931;14/3/2016;17/3/2016;United States;Texas;OFF-AR-10001044;Office Supplies;BOSTON Ranger #55 Pencil Sharpener, Black;145,544;7;0,2;16,3737
3932;26/8/2016;2/9/2016;United States;Pennsylvania;OFF-AR-10004165;Office Supplies;Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow;5,472;3;0,2;1,6416
3933;26/8/2016;2/9/2016;United States;Pennsylvania;TEC-AC-10001109;Technology;Logitech Trackman Marble Mouse;47,984;2;0,2;13,1956
3934;2/9/2017;8/9/2017;United States;California;OFF-AR-10001919;Office Supplies;OIC #2 Pencils, Medium Soft;9,4;5;0;2,726
3935;2/9/2017;8/9/2017;United States;California;OFF-LA-10004544;Office Supplies;Avery 505;74;5;0;37
3936;2/9/2017;8/9/2017;United States;California;TEC-PH-10003484;Technology;Ooma Telo VoIP Home Phone System;201,584;2;0,2;12,599
3937;16/6/2015;20/6/2015;United States;Texas;OFF-EN-10001028;Office Supplies;Staple envelope;28,752;3;0,2;9,3444
3938;16/6/2015;20/6/2015;United States;Texas;OFF-PA-10004156;Office Supplies;Xerox 188;27,216;3;0,2;9,8658
3939;16/6/2015;20/6/2015;United States;Texas;FUR-CH-10001708;Furniture;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;197,372;2;0,3;-25,3764
3940;10/12/2016;10/12/2016;United States;Indiana;FUR-CH-10003379;Furniture;Global Commerce Series High-Back Swivel/Tilt Chairs;1424,9;5;0;356,225
3941;18/5/2017;23/5/2017;United States;New York;FUR-FU-10002456;Furniture;Master Caster Door Stop, Large Neon Orange;14,56;2;0;6,2608
3942;18/5/2017;23/5/2017;United States;New York;OFF-BI-10000605;Office Supplies;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";3,048;1;0,2;1,0287
3943;27/5/2017;29/5/2017;United States;Tennessee;OFF-PA-10001166;Office Supplies;Xerox 2;25,92;5;0,2;9,072
3944;23/6/2016;30/6/2016;United States;New York;OFF-SU-10000157;Office Supplies;Compact Automatic Electric Letter Opener;835,17;7;0;16,7034
3945;16/5/2016;21/5/2016;United States;California;OFF-PA-10004971;Office Supplies;Xerox 196;17,34;3;0;8,4966
3946;18/11/2017;23/11/2017;United States;Florida;OFF-PA-10001977;Office Supplies;Xerox 194;44,384;1;0,2;15,5344
3947;18/11/2017;23/11/2017;United States;Florida;OFF-SU-10001225;Office Supplies;Staple remover;2,944;1;0,2;-0,6624
3948;18/11/2016;22/11/2016;United States;Texas;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;6,368;2;0,2;1,0348
3949;18/11/2016;22/11/2016;United States;Texas;OFF-LA-10003510;Office Supplies;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;48,848;2;0,2;15,8756
3950;18/11/2016;22/11/2016;United States;Texas;OFF-PA-10001970;Office Supplies;Xerox 1881;19,648;2;0,2;6,6312
3951;18/11/2016;22/11/2016;United States;Texas;FUR-CH-10003817;Furniture;Global Value Steno Chair, Gray;255,108;6;0,3;-18,222
3952;28/11/2014;30/11/2014;United States;New York;OFF-BI-10003676;Office Supplies;GBC Standard Recycled Report Covers, Clear Plastic Sheets;17,248;2;0,2;6,0368
3953;1/3/2016;8/3/2016;United States;Colorado;TEC-PH-10003535;Technology;RCA ViSYS 25423RE1 Corded phone;159,984;2;0,2;13,9986
3954;15/1/2017;19/1/2017;United States;Massachusetts;OFF-PA-10004675;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";12,7;2;0;5,842
3955;4/4/2014;9/4/2014;United States;Michigan;FUR-FU-10004020;Furniture;Advantus Panel Wall Acrylic Frame;5,47;1;0;2,3521
3956;4/4/2014;9/4/2014;United States;Michigan;OFF-AR-10001955;Office Supplies;Newell 319;79,36;4;0;23,808
3957;26/6/2016;3/7/2016;United States;California;FUR-FU-10002364;Furniture;Eldon Expressions Wood Desk Accessories, Oak;22,14;3;0;6,4206
3958;29/5/2016;2/6/2016;United States;Tennessee;OFF-BI-10002414;Office Supplies;GBC ProClick Spines for 32-Hole Punch;11,277;3;0,7;-8,6457
3959;29/5/2016;2/6/2016;United States;Tennessee;OFF-AR-10003732;Office Supplies;Newell 333;4,448;2;0,2;0,3336
3960;29/5/2016;2/6/2016;United States;Tennessee;FUR-FU-10001085;Furniture;3M Polarizing Light Filter Sleeves;44,76;3;0,2;14,547
3961;19/10/2015;24/10/2015;United States;Michigan;OFF-BI-10001249;Office Supplies;Avery Heavy-Duty EZD View Binder with Locking Rings;38,28;6;0;17,6088
3962;19/10/2015;24/10/2015;United States;Michigan;TEC-PH-10002564;Technology;OtterBox Defender Series Case - Samsung Galaxy S4;149,95;5;0;44,985
3963;19/2/2017;20/2/2017;United States;California;OFF-AR-10000634;Office Supplies;Newell 320;12,84;3;0;3,4668
3964;19/2/2017;20/2/2017;United States;California;FUR-FU-10004018;Furniture;Tensor Computer Mounted Lamp;44,67;3;0;12,0609
3965;22/9/2016;28/9/2016;United States;Pennsylvania;OFF-AR-10003481;Office Supplies;Newell 348;7,872;3;0,2;0,8856
3966;12/11/2014;17/11/2014;United States;North Carolina;OFF-AR-10003651;Office Supplies;Newell 350;7,872;3;0,2;0,8856
3967;1/4/2016;6/4/2016;United States;New York;OFF-AR-10002956;Office Supplies;Boston 16801 Nautilus Battery Pencil Sharpener;88,04;4;0;22,8904
3968;20/5/2016;23/5/2016;United States;Colorado;OFF-BI-10003638;Office Supplies;GBC Durable Plastic Covers;40,635;7;0,7;-32,508
3969;1/6/2015;5/6/2015;United States;Texas;OFF-BI-10001890;Office Supplies;Avery Poly Binder Pockets;5,728;8;0,8;-9,1648
3970;1/6/2015;5/6/2015;United States;Texas;OFF-PA-10002606;Office Supplies;Xerox 1928;42,24;10;0,2;13,2
3971;22/11/2014;26/11/2014;United States;California;OFF-PA-10002245;Office Supplies;Xerox 1895;53,82;9;0;24,219
3972;22/2/2015;24/2/2015;United States;Michigan;OFF-AR-10001615;Office Supplies;Newell 34;79,36;4;0;20,6336
3973;29/3/2016;2/4/2016;United States;New York;OFF-PA-10000466;Office Supplies;Memo Book, 100 Message Capacity, 5 3/8” x 11”;13,48;2;0;6,74
3974;29/3/2016;2/4/2016;United States;New York;OFF-BI-10003708;Office Supplies;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";29,8;5;0,2;9,3125
3975;29/3/2016;2/4/2016;United States;New York;FUR-FU-10004848;Furniture;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";414;8;0;124,2
3976;29/3/2016;2/4/2016;United States;New York;OFF-BI-10000320;Office Supplies;GBC Plastic Binding Combs;41,328;7;0,2;14,9814
3977;22/10/2016;24/10/2016;United States;Virginia;FUR-FU-10003731;Furniture;Eldon Expressions Wood and Plastic Desk Accessories, Oak;39,92;4;0;11,1776
3978;2/10/2017;7/10/2017;United States;Washington;OFF-FA-10002780;Office Supplies;Staples;8,94;3;0;4,1124
3979;2/10/2017;7/10/2017;United States;Washington;TEC-PH-10003800;Technology;i.Sound Portable Power - 8000 mAh;84,784;2;0,2;-20,1362
3980;23/12/2014;27/12/2014;United States;New York;FUR-TA-10001676;Furniture;Hon 61000 Series Interactive Training Tables;53,316;2;0,4;-19,5492
3981;23/12/2014;27/12/2014;United States;New York;OFF-AP-10002350;Office Supplies;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;56,52;3;0;15,8256
3982;15/12/2017;20/12/2017;United States;Washington;FUR-FU-10003096;Furniture;Master Giant Foot Doorstop, Safety Yellow;22,77;3;0;9,7911
3983;7/7/2016;9/7/2016;United States;California;FUR-CH-10003061;Furniture;Global Leather Task Chair, Black;287,968;4;0,2;-3,5996
3984;7/7/2016;9/7/2016;United States;California;TEC-CO-10003763;Technology;Canon PC1060 Personal Laser Copier;2799,96;5;0,2;944,9865
3985;7/7/2016;9/7/2016;United States;California;OFF-PA-10002923;Office Supplies;Xerox 1942;48,94;1;0;24,47
3986;17/4/2016;21/4/2016;United States;California;FUR-BO-10003441;Furniture;Bush Westfield Collection Bookcases, Fully Assembled;257,499;3;0,15;24,2352
3987;8/4/2017;14/4/2017;United States;New Jersey;OFF-ST-10001780;Office Supplies;Tennsco 16-Compartment Lockers with Coat Rack;2591,56;4;0;621,9744
3988;8/4/2017;14/4/2017;United States;New Jersey;OFF-AP-10001962;Office Supplies;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;41,95;5;0;10,4875
3989;17/4/2016;22/4/2016;United States;Tennessee;FUR-FU-10003798;Furniture;"Ultra Door Kickplate, 8""H x 34""W";79,12;5;0,2;13,846
3990;25/11/2014;27/11/2014;United States;Rhode Island;FUR-FU-10001095;Furniture;DAX Black Cherry Wood-Tone Poster Frame;52,96;2;0;20,1248
3991;3/11/2014;8/11/2014;United States;Pennsylvania;OFF-SU-10000157;Office Supplies;Compact Automatic Electric Letter Opener;286,344;3;0,2;-64,4274
3992;1/5/2015;5/5/2015;United States;Florida;FUR-FU-10001095;Furniture;DAX Black Cherry Wood-Tone Poster Frame;63,552;3;0,2;14,2992
3993;1/5/2015;5/5/2015;United States;Florida;OFF-SU-10004261;Office Supplies;"Fiskars 8"" Scissors, 2/Pack";41,376;3;0,2;4,6548
3994;1/5/2015;5/5/2015;United States;Florida;OFF-AR-10004022;Office Supplies;Panasonic KP-380BK Classic Electric Pencil Sharpener;172,704;6;0,2;10,794
3995;8/3/2015;12/3/2015;United States;Wisconsin;FUR-BO-10002916;Furniture;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";512,94;3;0;97,4586
3996;8/3/2015;12/3/2015;United States;Wisconsin;FUR-CH-10002084;Furniture;Hon Mobius Operator's Chair;860,93;7;0;189,4046
3997;8/3/2015;12/3/2015;United States;Wisconsin;TEC-PH-10003012;Technology;Nortel Meridian M3904 Professional Digital phone;769,95;5;0;223,2855
3998;8/3/2015;12/3/2015;United States;Wisconsin;OFF-AR-10002704;Office Supplies;Boston 1900 Electric Pencil Sharpener;14,98;1;0;4,494
3999;8/3/2015;12/3/2015;United States;Wisconsin;FUR-FU-10000308;Furniture;Deflect-o Glass Clear Studded Chair Mats;373,08;6;0;82,0776
4000;17/7/2015;20/7/2015;United States;Florida;FUR-BO-10004709;Furniture;Bush Westfield Collection Bookcases, Medium Cherry Finish;231,92;5;0,2;5,798
4001;11/10/2014;16/10/2014;United States;Washington;FUR-FU-10001196;Furniture;DAX Cubicle Frames - 8x10;63,47;11;0;19,041
4002;11/10/2014;16/10/2014;United States;Washington;TEC-AC-10002942;Technology;WD My Passport Ultra 1TB Portable External Hard Drive;345;5;0;58,65
4003;3/3/2016;8/3/2016;United States;Texas;FUR-TA-10004915;Furniture;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";637,896;3;0,3;-127,5792
4004;3/3/2016;8/3/2016;United States;Texas;TEC-MA-10001016;Technology;Canon PC170 Desktop Personal Copier;287,91;3;0,4;33,5895
4005;3/3/2016;8/3/2016;United States;Texas;OFF-EN-10000483;Office Supplies;White Envelopes, White Envelopes with Clear Poly Window;36,6;3;0,2;11,895
4006;10/12/2015;16/12/2015;United States;Georgia;OFF-AR-10003087;Office Supplies;Staples in misc. colors;1,78;1;0;0,4984
4007;10/12/2015;16/12/2015;United States;Georgia;OFF-PA-10000520;Office Supplies;Xerox 201;25,92;4;0;12,4416
4008;10/12/2015;16/12/2015;United States;Georgia;TEC-AC-10001553;Technology;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;101,94;6;0;21,4074
4009;18/12/2015;22/12/2015;United States;Colorado;OFF-AR-10000634;Office Supplies;Newell 320;6,848;2;0,2;0,5992
4010;1/1/2017;5/1/2017;United States;California;FUR-FU-10001215;Furniture;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";474,43;11;0;199,2606
4011;21/11/2017;24/11/2017;United States;Pennsylvania;OFF-PA-10001204;Office Supplies;Xerox 1972;8,448;2;0,2;2,64
4012;21/11/2017;24/11/2017;United States;Pennsylvania;OFF-ST-10002444;Office Supplies;Recycled Eldon Regeneration Jumbo File;39,296;4;0,2;3,9296
4013;22/12/2015;27/12/2015;United States;Wisconsin;OFF-AR-10000203;Office Supplies;Newell 336;17,12;4;0;4,9648
4014;23/8/2015;28/8/2015;United States;Georgia;OFF-AP-10000828;Office Supplies;Avanti 4.4 Cu. Ft. Refrigerator;542,94;3;0;152,0232
4015;23/8/2015;28/8/2015;United States;Georgia;OFF-LA-10003190;Office Supplies;Avery 474;8,64;3;0;4,2336
4016;23/8/2015;28/8/2015;United States;Georgia;OFF-PA-10002319;Office Supplies;Xerox 1944;193,8;5;0;94,962
4017;23/8/2015;28/8/2015;United States;Georgia;OFF-PA-10003893;Office Supplies;Xerox 1962;21,4;5;0;9,63
4018;23/8/2015;28/8/2015;United States;Georgia;OFF-PA-10002499;Office Supplies;Xerox 1890;97,88;2;0;48,94
